"STATEFP10,C,2","COUNTYFP10,C,3","TRACTCE10,C,6","BLOCKCE10,C,4","GEOID10,C,15","NAME10,C,10","MTFCC10,C,5","UR10,C,1","UACE10,C,5","UATYP10,C,1","FUNCSTAT10,C,1","ALAND10,N,14,0","AWATER10,N,14,0","INTPTLAT10,C,11","INTPTLON10,C,12"
32,003,002814,1023,320030028141023,Block 1023,G5040,U,47995,U,S,40677,0,+36.0183240,-115.1358105
32,003,003204,1004,320030032041004,Block 1004,G5040,U,47995,U,S,130121,0,+36.2535116,-115.2762776
32,003,005015,1022,320030050151022,Block 1022,G5040,U,47995,U,S,8623,0,+36.1208000,-115.0404715
32,003,005421,1002,320030054211002,Block 1002,G5040,U,47995,U,S,13919,0,+36.0629779,-114.9596165
32,003,005827,1269,320030058271269,Block 1269,G5040,R,,,S,3352508,0,+35.6673681,-115.3810156
32,003,003413,2021,320030034132021,Block 2021,G5040,U,47995,U,S,791,0,+36.2254987,-115.2234110
32,003,005613,4219,320030056134219,Block 4219,G5040,R,,,S,58971,0,+36.2125280,-114.8992931
32,003,005807,2002,320030058072002,Block 2002,G5040,U,47995,U,S,20739,0,+36.1388711,-115.2991464
32,003,003429,4006,320030034294006,Block 4006,G5040,U,47995,U,S,13888,0,+36.1931263,-115.1967893
32,003,003303,1017,320030033031017,Block 1017,G5040,U,47995,U,S,11500,0,+36.2709097,-115.2580095
32,003,000103,2000,320030001032000,Block 2000,G5040,U,47995,U,S,51061,0,+36.1647600,-115.2246112
32,003,003261,2005,320030032612005,Block 2005,G5040,U,47995,U,S,86430,0,+36.1608274,-115.2823466
32,003,005703,2305,320030057032305,Block 2305,G5040,R,,,S,96533,0,+35.7154333,-114.7900787
32,003,005827,1082,320030058271082,Block 1082,G5040,R,,,S,1573016,0,+35.8290724,-115.4209257
32,003,002838,1009,320030028381009,Block 1009,G5040,U,47995,U,S,33507,0,+36.0440987,-115.1186810
32,003,002956,1011,320030029561011,Block 1011,G5040,U,47995,U,S,73190,0,+36.1090677,-115.2060081
32,003,002833,1021,320030028331021,Block 1021,G5040,U,47995,U,S,19196,0,+36.0227995,-115.1497318
32,003,004924,2011,320030049242011,Block 2011,G5040,U,47995,U,S,28066,0,+36.1442793,-115.0622495
32,003,005902,1009,320030059021009,Block 1009,G5040,R,,,S,15514,0,+36.8425496,-114.3323370
32,003,003238,1037,320030032381037,Block 1037,G5040,U,47995,U,S,3207,0,+36.2318093,-115.3184501
32,003,000523,2002,320030005232002,Block 2002,G5040,U,47995,U,S,15435,0,+36.1674333,-115.1127153
32,003,007600,3173,320030076003173,Block 3173,G5040,R,,,S,5492,0,+36.2846215,-114.1955187
32,003,003243,1013,320030032431013,Block 1013,G5040,U,47995,U,S,35588,0,+36.2270046,-115.2891956
32,003,005833,1033,320030058331033,Block 1033,G5040,U,47995,U,S,9498,0,+35.9997680,-115.2296109
32,003,005613,4210,320030056134210,Block 4210,G5040,R,,,S,12484,0,+36.2124266,-114.8792544
32,003,001707,1015,320030017071015,Block 1015,G5040,U,47995,U,S,14,0,+36.1223570,-115.1097671
32,003,005613,3037,320030056133037,Block 3037,G5040,R,,,S,585,0,+36.5787513,-114.4804754
32,003,005349,1016,320030053491016,Block 1016,G5040,U,47995,U,S,4642,0,+36.0092314,-115.1095756
32,003,005437,1019,320030054371019,Block 1019,G5040,R,,,S,15931,0,+36.1063356,-114.9388594
32,003,005359,3005,320030053593005,Block 3005,G5040,U,47995,U,S,32669,0,+35.9959381,-114.9850092
32,003,001707,1008,320030017071008,Block 1008,G5040,U,47995,U,S,97805,0,+36.1244965,-115.1170896
32,003,005827,2142,320030058272142,Block 2142,G5040,R,,,S,40734,0,+35.8083138,-115.6315870
32,003,005848,1007,320030058481007,Block 1007,G5040,U,47995,U,S,53314,0,+36.1065947,-115.2986346
32,003,005342,1004,320030053421004,Block 1004,G5040,U,47995,U,S,15595,0,+36.0117672,-114.9722807
32,003,002837,5007,320030028375007,Block 5007,G5040,U,47995,U,S,17594,0,+36.0557571,-115.1443141
32,003,005703,3169,320030057033169,Block 3169,G5040,R,,,S,4312,0,+35.4417848,-114.9223818
32,003,005347,1004,320030053471004,Block 1004,G5040,U,47995,U,S,6550,0,+35.9696599,-115.1208364
32,003,002974,1009,320030029741009,Block 1009,G5040,U,47995,U,S,9000,0,+36.0894071,-115.2632949
32,003,003408,1033,320030034081033,Block 1033,G5040,U,47995,U,S,13771,0,+36.2361854,-115.2478508
32,003,002824,2010,320030028242010,Block 2010,G5040,U,47995,U,S,15386,0,+36.0868335,-115.1034782
32,003,003628,1029,320030036281029,Block 1029,G5040,U,47995,U,S,8647,0,+36.2719764,-115.0840143
32,003,003240,1014,320030032401014,Block 1014,G5040,U,47995,U,S,40349,0,+36.2416683,-115.3030027
32,003,000700,3041,320030007003041,Block 3041,G5040,U,47995,U,S,17030,0,+36.1649215,-115.1427499
32,003,005803,3008,320030058033008,Block 3008,G5040,U,47995,U,S,13813,0,+36.1458328,-115.3079680
32,003,005607,3008,320030056073008,Block 3008,G5040,U,56413,C,S,30240,0,+36.7981872,-114.0854373
32,003,003246,3008,320030032463008,Block 3008,G5040,U,47995,U,S,16881,0,+36.2204724,-115.2661031
32,003,005713,1021,320030057131021,Block 1021,G5040,U,47995,U,S,110042,0,+35.9363150,-115.1001202
32,003,001402,1010,320030014021010,Block 1010,G5040,U,47995,U,S,28432,0,+36.1505394,-115.1116514
32,003,003408,1017,320030034081017,Block 1017,G5040,U,47995,U,S,42636,0,+36.2377677,-115.2593627
32,003,005320,2011,320030053202011,Block 2011,G5040,U,47995,U,S,20756,0,+36.0292093,-115.1106462
32,003,002949,2000,320030029492000,Block 2000,G5040,U,47995,U,S,17163,0,+36.1251310,-115.2344090
32,003,000800,1007,320030008001007,Block 1007,G5040,U,47995,U,S,17245,0,+36.1638155,-115.1332384
32,003,005713,1051,320030057131051,Block 1051,G5040,U,47995,U,S,16916,0,+35.9361439,-115.0958739
32,003,003625,1039,320030036251039,Block 1039,G5040,U,47995,U,S,20350,0,+36.2492308,-115.1247105
32,003,005335,1002,320030053351002,Block 1002,G5040,U,47995,U,S,19739,0,+36.0260329,-115.0031224
32,003,005423,2010,320030054232010,Block 2010,G5040,U,47995,U,S,14919,0,+36.0366796,-114.9662416
32,003,001608,1001,320030016081001,Block 1001,G5040,U,47995,U,S,18636,0,+36.1403171,-115.0849285
32,003,000700,3020,320030007003020,Block 3020,G5040,U,47995,U,S,39308,0,+36.1729678,-115.1393559
32,003,000105,2010,320030001052010,Block 2010,G5040,U,47995,U,S,18741,0,+36.1649752,-115.1995772
32,003,003316,2040,320030033162040,Block 2040,G5040,U,47995,U,S,20508,0,+36.3148277,-115.2836804
32,003,003628,2048,320030036282048,Block 2048,G5040,U,47995,U,S,13327,0,+36.2570956,-115.0974796
32,003,003615,2000,320030036152000,Block 2000,G5040,U,47995,U,S,227119,0,+36.2443420,-115.1190602
32,003,005337,2007,320030053372007,Block 2007,G5040,U,47995,U,S,32513,0,+36.0162175,-115.0710713
32,003,002937,2009,320030029372009,Block 2009,G5040,U,47995,U,S,37547,0,+36.1318251,-115.2116436
32,003,004907,1007,320030049071007,Block 1007,G5040,U,47995,U,S,13592,0,+36.1697057,-115.0382851
32,003,006001,1029,320030060011029,Block 1029,G5040,U,47995,U,S,96136,0,+36.2456077,-115.0812072
32,003,005902,1618,320030059021618,Block 1618,G5040,R,,,S,629432,0,+36.6820882,-114.6592532
32,003,003629,2024,320030036292024,Block 2024,G5040,U,47995,U,S,20583,0,+36.2662702,-115.1909709
32,003,005832,1034,320030058321034,Block 1034,G5040,U,47995,U,S,2151,0,+35.9904960,-115.2516691
32,003,005836,1007,320030058361007,Block 1007,G5040,U,47995,U,S,11408,0,+35.9844680,-115.2106207
32,003,005703,3093,320030057033093,Block 3093,G5040,R,,,S,5664,0,+35.4671894,-114.9304876
32,003,000301,2048,320030003012048,Block 2048,G5040,U,47995,U,S,66227,0,+36.1759967,-115.1508501
32,003,005711,1092,320030057111092,Block 1092,G5040,R,,,S,3291,0,+35.9218638,-114.9230248
32,003,005422,1012,320030054221012,Block 1012,G5040,U,47995,U,S,47670,0,+36.0328581,-114.9710934
32,003,003630,1023,320030036301023,Block 1023,G5040,U,47995,U,S,82478,0,+36.2559868,-115.1946068
32,003,005902,1204,320030059021204,Block 1204,G5040,R,,,S,202678,0,+36.4887392,-115.4844943
32,003,005355,1004,320030053551004,Block 1004,G5040,U,47995,U,S,14998,0,+36.0048637,-115.0666074
32,003,003238,3010,320030032383010,Block 3010,G5040,U,47995,U,S,8359,0,+36.2307453,-115.3268238
32,003,005502,4014,320030055024014,Block 4014,G5040,R,,,S,39876,0,+35.9565349,-114.8066142
32,003,003004,1008,320030030041008,Block 1008,G5040,U,47995,U,S,8966,0,+36.1760398,-115.2548353
32,003,005015,1016,320030050151016,Block 1016,G5040,U,47995,U,S,23965,0,+36.1169567,-115.0391384
32,003,002978,1013,320030029781013,Block 1013,G5040,U,47995,U,S,82658,0,+36.0344552,-115.2766402
32,003,003639,2001,320030036392001,Block 2001,G5040,U,47995,U,S,1727,0,+36.2612820,-115.1354457
32,003,003610,4010,320030036104010,Block 4010,G5040,U,47995,U,S,24817,0,+36.2347205,-115.1742788
32,003,005436,1025,320030054361025,Block 1025,G5040,U,47995,U,S,8694,0,+36.0728712,-114.9658840
32,003,005713,1040,320030057131040,Block 1040,G5040,U,47995,U,S,8382,0,+35.9292434,-115.0879039
32,003,005714,2017,320030057142017,Block 2017,G5040,U,47995,U,S,14234,0,+35.9519678,-115.1141449
32,003,003204,4005,320030032044005,Block 4005,G5040,U,47995,U,S,13018,0,+36.2566622,-115.2520456
32,003,005349,1017,320030053491017,Block 1017,G5040,U,47995,U,S,4587,0,+36.0097773,-115.1088228
32,003,007600,3170,320030076003170,Block 3170,G5040,R,,,S,29378,0,+36.2800292,-114.2000893
32,003,005613,4072,320030056134072,Block 4072,G5040,R,,,S,70915,0,+36.3879432,-114.3844670
32,003,003227,1018,320030032271018,Block 1018,G5040,U,47995,U,S,19026,0,+36.1669190,-115.3361015
32,003,005017,1030,320030050171030,Block 1030,G5040,U,47995,U,S,7040,0,+36.0877916,-115.0231729
32,003,003426,1012,320030034261012,Block 1012,G5040,U,47995,U,S,19997,0,+36.2049665,-115.2208393
32,003,005713,1060,320030057131060,Block 1060,G5040,U,47995,U,S,1366,0,+35.9322017,-115.0972363
32,003,005434,1009,320030054341009,Block 1009,G5040,U,47995,U,S,20406,0,+36.0432988,-114.9505667
32,003,003238,2000,320030032382000,Block 2000,G5040,U,47995,U,S,70903,0,+36.2216375,-115.3266315
32,003,006104,1033,320030061041033,Block 1033,G5040,R,,,S,21254869,0,+36.1238383,-115.0000039
32,003,003213,1011,320030032131011,Block 1011,G5040,U,47995,U,S,10104,0,+36.2056453,-115.3142579
32,003,003245,3014,320030032453014,Block 3014,G5040,U,47995,U,S,11527,0,+36.2306710,-115.2638229
32,003,001609,3007,320030016093007,Block 3007,G5040,U,47995,U,S,16445,0,+36.1494371,-115.0865174
32,003,003635,4005,320030036354005,Block 4005,G5040,U,47995,U,S,25513,0,+36.2678998,-115.1705642
32,003,005705,1050,320030057051050,Block 1050,G5040,R,,,S,6339,0,+35.1376256,-114.6333115
32,003,005613,3026,320030056133026,Block 3026,G5040,U,57871,C,S,17925,0,+36.5944986,-114.4871189
32,003,001300,2007,320030013002007,Block 2007,G5040,U,47995,U,S,31277,0,+36.1462363,-115.1280898
32,003,003233,1015,320030032331015,Block 1015,G5040,U,47995,U,S,8644,0,+36.2836606,-115.2941279
32,003,005811,2010,320030058112010,Block 2010,G5040,U,47995,U,S,12837,0,+36.1258894,-115.2999709
32,003,002831,1020,320030028311020,Block 1020,G5040,U,47995,U,S,28236,0,+36.0163831,-115.1779597
32,003,003005,2006,320030030052006,Block 2006,G5040,U,47995,U,S,33915,0,+36.1682038,-115.2580521
32,003,002916,2033,320030029162033,Block 2033,G5040,U,47995,U,S,42770,0,+36.1449451,-115.2485880
32,003,004907,2011,320030049072011,Block 2011,G5040,U,47995,U,S,20660,0,+36.1659326,-115.0334100
32,003,002842,3015,320030028423015,Block 3015,G5040,U,47995,U,S,3926,0,+35.9779716,-115.1691579
32,003,001713,2013,320030017132013,Block 2013,G5040,U,47995,U,S,45101,0,+36.1049630,-115.0837942
32,003,003213,1020,320030032131020,Block 1020,G5040,U,47995,U,S,17136,0,+36.2121197,-115.3149858
32,003,003242,2015,320030032422015,Block 2015,G5040,U,47995,U,S,40951,0,+36.2382388,-115.2895201
32,003,006201,2008,320030062012008,Block 2008,G5040,U,47995,U,S,29297,0,+36.2015640,-115.0468844
32,003,003612,3009,320030036123009,Block 3009,G5040,U,47995,U,S,13458,0,+36.2225168,-115.2056387
32,003,001612,4000,320030016124000,Block 4000,G5040,U,47995,U,S,87524,0,+36.1416751,-115.0809350
32,003,003309,3010,320030033093010,Block 3010,G5040,U,47995,U,S,21598,0,+36.2768760,-115.2222267
32,003,004924,2009,320030049242009,Block 2009,G5040,U,47995,U,S,16478,0,+36.1442657,-115.0588111
32,003,005423,3022,320030054233022,Block 3022,G5040,U,47995,U,S,23691,0,+36.0249981,-114.9613746
32,003,002947,2020,320030029472020,Block 2020,G5040,U,47995,U,S,58239,0,+36.1289128,-115.2356438
32,003,004717,2011,320030047172011,Block 2011,G5040,U,47995,U,S,18438,0,+36.2063090,-115.0809080
32,003,005827,1239,320030058271239,Block 1239,G5040,R,,,S,5400,0,+35.6204431,-115.4013556
32,003,007600,3144,320030076003144,Block 3144,G5040,R,,,S,16348282,0,+36.3812079,-114.1417344
32,003,000518,1000,320030005181000,Block 1000,G5040,U,47995,U,S,122062,0,+36.1643846,-115.1000743
32,003,002845,1005,320030028451005,Block 1005,G5040,U,47995,U,S,14882,0,+36.0053461,-115.1327216
32,003,003229,1021,320030032291021,Block 1021,G5040,R,,,S,2574271,0,+36.3162217,-115.3215523
32,003,002808,2014,320030028082014,Block 2014,G5040,U,47995,U,S,12068,0,+36.0632453,-115.0958042
32,003,001709,1011,320030017091011,Block 1011,G5040,U,47995,U,S,188641,0,+36.1204320,-115.0858403
32,003,007600,1011,320030076001011,Block 1011,G5040,U,56413,C,S,150180,0,+36.8015896,-114.0685074
32,003,002506,1002,320030025061002,Block 1002,G5040,U,47995,U,S,39488,0,+36.1102793,-115.1364047
32,003,002947,1036,320030029471036,Block 1036,G5040,U,47995,U,S,41512,0,+36.1358617,-115.2395465
32,003,003001,2005,320030030012005,Block 2005,G5040,U,47995,U,S,44480,0,+36.1712993,-115.2290919
32,003,000514,4002,320030005144002,Block 4002,G5040,U,47995,U,S,59489,0,+36.1795551,-115.0969933
32,003,005318,1009,320030053181009,Block 1009,G5040,U,47995,U,S,26775,0,+36.0337195,-115.0663242
32,003,005714,5008,320030057145008,Block 5008,G5040,U,47995,U,S,19651,0,+35.9499505,-115.0994968
32,003,005811,5006,320030058115006,Block 5006,G5040,U,47995,U,S,23266,0,+36.1243382,-115.3139446
32,003,005712,1013,320030057121013,Block 1013,G5040,R,,,S,21553,0,+35.9604014,-115.1486971
32,003,007600,1010,320030076001010,Block 1010,G5040,R,,,S,644665,0,+36.8020803,-114.0558165
32,003,005841,2018,320030058412018,Block 2018,G5040,U,47995,U,S,40083,0,+36.1481143,-115.3395942
32,003,005856,1050,320030058561050,Block 1050,G5040,U,47995,U,S,66986,0,+36.0359649,-115.2908053
32,003,005343,1025,320030053431025,Block 1025,G5040,U,47995,U,S,5773,0,+36.0031733,-114.9538910
32,003,003230,2009,320030032302009,Block 2009,G5040,U,47995,U,S,14096,0,+36.3032346,-115.3271513
32,003,002814,1001,320030028141001,Block 1001,G5040,U,47995,U,S,206457,0,+36.0247947,-115.1298314
32,003,005109,2000,320030051092000,Block 2000,G5040,U,47995,U,S,13332,0,+36.0479656,-115.0357876
32,003,006204,2000,320030062042000,Block 2000,G5040,U,47995,U,S,26897,0,+36.2101044,-115.0284783
32,003,005703,2590,320030057032590,Block 2590,G5040,R,,,S,305602,0,+35.6331955,-115.3562365
32,003,005200,3008,320030052003008,Block 3008,G5040,U,47995,U,S,22709,0,+36.0323392,-114.9985071
32,003,002829,1005,320030028291005,Block 1005,G5040,U,47995,U,S,14121,0,+36.0376589,-115.1493810
32,003,006104,1048,320030061041048,Block 1048,G5040,R,,,S,55952,0,+36.1273971,-114.9652658
32,003,005827,2164,320030058272164,Block 2164,G5040,R,,,S,40091,0,+35.8064061,-115.6248331
32,003,005350,1019,320030053501019,Block 1019,G5040,U,47995,U,S,43657,0,+36.0119780,-115.0908625
32,003,003229,1016,320030032291016,Block 1016,G5040,U,47995,U,S,17118,0,+36.3324973,-115.3170068
32,003,005007,1000,320030050071000,Block 1000,G5040,U,47995,U,S,216747,0,+36.1248845,-115.0488425
32,003,002846,2004,320030028462004,Block 2004,G5040,U,47995,U,S,67236,0,+36.0079086,-115.1296240
32,003,003303,1014,320030033031014,Block 1014,G5040,U,47995,U,S,12466,0,+36.2672476,-115.2530192
32,003,005704,1011,320030057041011,Block 1011,G5040,U,48016,C,S,6748,0,+35.1327798,-114.6310321
32,003,000301,2039,320030003012039,Block 2039,G5040,U,47995,U,S,10730,0,+36.1776838,-115.1486302
32,003,005905,1017,320030059051017,Block 1017,G5040,U,56413,C,S,374686,0,+36.8191873,-114.0637749
32,003,002950,3006,320030029503006,Block 3006,G5040,U,47995,U,S,19379,0,+36.1098711,-115.2683133
32,003,002821,1005,320030028211005,Block 1005,G5040,U,47995,U,S,27320,0,+36.0817672,-115.0891067
32,003,005337,2010,320030053372010,Block 2010,G5040,U,47995,U,S,26686,0,+36.0172844,-115.0668870
32,003,005809,1007,320030058091007,Block 1007,G5040,U,47995,U,S,4853,0,+36.1330319,-115.2889707
32,003,002847,1027,320030028471027,Block 1027,G5040,U,47995,U,S,31867,0,+36.0637940,-115.1504075
32,003,003320,2011,320030033202011,Block 2011,G5040,U,47995,U,S,25398,0,+36.2880472,-115.2535985
32,003,005827,1253,320030058271253,Block 1253,G5040,R,,,S,8798,0,+35.8320650,-115.4352406
32,003,005829,1002,320030058291002,Block 1002,G5040,U,47995,U,S,13088,0,+36.0194477,-115.2810428
32,003,000301,2027,320030003012027,Block 2027,G5040,U,47995,U,S,193681,0,+36.1711949,-115.1595131
32,003,005826,3011,320030058263011,Block 3011,G5040,U,47995,U,S,82193,0,+36.1158228,-115.2812643
32,003,001613,2006,320030016132006,Block 2006,G5040,U,47995,U,S,47972,0,+36.1363889,-115.0719858
32,003,005703,2509,320030057032509,Block 2509,G5040,R,,,S,42377,0,+35.5378650,-115.1243235
32,003,001300,2003,320030013002003,Block 2003,G5040,U,47995,U,S,32675,0,+36.1502255,-115.1311709
32,003,001200,2002,320030012002002,Block 2002,G5040,U,47995,U,S,19668,0,+36.1503296,-115.1449865
32,003,005902,1640,320030059021640,Block 1640,G5040,R,,,S,17337,0,+36.6706834,-114.5229621
32,003,005833,1044,320030058331044,Block 1044,G5040,U,47995,U,S,100350,0,+36.0087797,-115.2102659
32,003,005712,1177,320030057121177,Block 1177,G5040,U,47995,U,S,28881,0,+35.9384891,-115.1101364
32,003,003214,2013,320030032142013,Block 2013,G5040,U,47995,U,S,33045,0,+36.2076152,-115.2830196
32,003,005823,1022,320030058231022,Block 1022,G5040,R,,,S,621765,0,+36.1554473,-115.4917618
32,003,002821,2000,320030028212000,Block 2000,G5040,U,47995,U,S,174345,0,+36.0819660,-115.0776525
32,003,005803,2008,320030058032008,Block 2008,G5040,U,47995,U,S,3625,0,+36.1476464,-115.3131671
32,003,000600,2009,320030006002009,Block 2009,G5040,U,47995,U,S,25068,0,+36.1614096,-115.1283098
32,003,007200,1017,320030072001017,Block 1017,G5040,U,47995,U,S,44598,0,+36.1790911,-115.0182945
32,003,002958,3001,320030029583001,Block 3001,G5040,U,47995,U,S,19496,0,+36.0934703,-115.2373344
32,003,003635,3009,320030036353009,Block 3009,G5040,U,47995,U,S,20573,0,+36.2696067,-115.1653676
32,003,005827,2008,320030058272008,Block 2008,G5040,R,,,S,39514,0,+35.8487725,-115.6839729
32,003,005856,1008,320030058561008,Block 1008,G5040,U,47995,U,S,2664,0,+36.0407871,-115.2801195
32,003,002974,2000,320030029742000,Block 2000,G5040,U,47995,U,S,170004,0,+36.0812458,-115.2620046
32,003,005107,3027,320030051073027,Block 3027,G5040,U,47995,U,S,9985,0,+36.0481186,-115.0575070
32,003,002847,1049,320030028471049,Block 1049,G5040,U,47995,U,S,22200,0,+36.0626020,-115.1778065
32,003,003005,4004,320030030054004,Block 4004,G5040,U,47995,U,S,33795,0,+36.1691273,-115.2477139
32,003,003628,2036,320030036282036,Block 2036,G5040,U,47995,U,S,134882,0,+36.2579178,-115.0947542
32,003,003411,1003,320030034111003,Block 1003,G5040,U,47995,U,S,7358,0,+36.2266943,-115.2488504
32,003,002842,3003,320030028423003,Block 3003,G5040,U,47995,U,S,11507,0,+35.9802135,-115.1700087
32,003,003220,5007,320030032205007,Block 5007,G5040,U,47995,U,S,15553,0,+36.1853956,-115.2734815
32,003,002838,2006,320030028382006,Block 2006,G5040,U,47995,U,S,13338,0,+36.0440241,-115.1344683
32,003,002962,1046,320030029621046,Block 1046,G5040,U,47995,U,S,78237,0,+36.0853557,-115.1877299
32,003,005904,1033,320030059041033,Block 1033,G5040,U,56413,C,S,11129,0,+36.8126969,-114.0972247
32,003,005903,1028,320030059031028,Block 1028,G5040,U,56413,C,S,5058,0,+36.8244094,-114.0773568
32,003,005830,1005,320030058301005,Block 1005,G5040,U,47995,U,S,12251,0,+36.0191820,-115.2725561
32,003,005703,2596,320030057032596,Block 2596,G5040,R,,,S,13789,0,+35.9928841,-114.7877955
32,003,005902,2059,320030059022059,Block 2059,G5040,R,,,S,542493,0,+36.4938972,-114.7705749
32,003,003411,1017,320030034111017,Block 1017,G5040,U,47995,U,S,2407,0,+36.2328602,-115.2597935
32,003,005017,1000,320030050171000,Block 1000,G5040,U,47995,U,S,23791,0,+36.0964349,-115.0288118
32,003,003625,2016,320030036252016,Block 2016,G5040,U,47995,U,S,39642,0,+36.2482229,-115.1284659
32,003,005842,2002,320030058422002,Block 2002,G5040,U,47995,U,S,23049,0,+36.1221263,-115.3312153
32,003,004601,3012,320030046013012,Block 3012,G5040,U,47995,U,S,23116,0,+36.2163301,-115.1087816
