"BLOCKCE,C,4","BLOCKID10,C,15","POP10,N,9,0"
1201,320310035011201,0
2046,320310026182046,0
2009,320310026182009,0
1015,320319801001015,0
2020,320310026112020,0
1021,320310026141021,38
1027,320319801001027,0
4059,320310011034059,8
2011,320310011032011,10
2038,320310010142038,0
4013,320310001014013,25
4014,320310001014014,0
3011,320310004003011,30
1027,320310004001027,27
2004,320310004002004,30
2010,320310004002010,51
3002,320310004003002,31
3001,320310011043001,14
3003,320310011043003,7
2022,320310004002022,27
2017,320310011042017,22
1616,320310035011616,0
1615,320310035011615,1
1586,320310035011586,0
1839,320310035011839,0
1017,320310026111017,81
1009,320310026111009,0
1006,320310026161006,24
3009,320310012013009,14
3011,320310026163011,68
3002,320310026163002,46
1017,320310032021017,0
4019,320310011034019,15
4053,320310011034053,0
1011,320310011011011,17
1019,320310011011019,26
1016,320310011011016,69
1004,320310011011004,155
5002,320310004005002,2
1000,320310011011000,68
1082,320319402001082,0
4016,320310010154016,161
1089,320319402001089,0
1092,320319402001092,0
1003,320319402001003,0
1004,320319402001004,0
1021,320310010121021,33
3015,320310026183015,56
3021,320310026183021,36
3018,320310026183018,25
3005,320310026183005,0
2010,320310026112010,59
2015,320310026112015,88
4005,320310026184005,73
1007,320310004001007,7
1017,320310004001017,0
4002,320310003004002,23
1017,320310001011017,0
4021,320310003004021,33
4022,320310003004022,43
4024,320310003004024,0
3002,320310003003002,50
1000,320310003001000,38
1004,320310003001004,41
3011,320310003003011,22
1018,320319402001018,0
1881,320310035011881,0
1866,320310035011866,0
1861,320310035011861,2
2017,320310033062017,2
1720,320310035011720,0
1727,320310035011727,0
1717,320310035011717,0
1024,320310026181024,22
1041,320310026181041,0
2018,320310026162018,33
1003,320310024101003,0
2014,320310026102014,94
3016,320310024063016,78
5048,320310026185048,0
4007,320310004004007,38
3000,320310011053000,159
3008,320310011053008,119
3024,320310011053024,0
1017,320310011041017,334
1008,320310011041008,37
1022,320310011041022,8
5000,320310004005000,147
2010,320310012022010,0
4006,320310004004006,13
2004,320310012022004,34
4008,320310001014008,47
1654,320310035011654,0
1078,320319402001078,0
1018,320310023011018,0
1428,320319402001428,0
1034,320310026191034,56
1038,320319402001038,0
2060,320310026192060,4
5045,320310026185045,0
2000,320310022092000,462
3006,320310027073006,15
1002,320310026191002,0
5017,320310026185017,58
5027,320310026185027,0
2003,320310026172003,0
2009,320310026172009,0
2021,320310035082021,54
2022,320310035082022,116
2015,320310003002015,33
3009,320310011043009,59
3006,320310011043006,33
3000,320310010083000,238
2005,320310021052005,44
1822,320310035011822,2
1786,320310035011786,0
4037,320310011034037,28
2016,320310026102016,77
1025,320310024011025,45
2020,320310024012020,95
3017,320310026103017,76
2016,320310024012016,72
2006,320310024062006,43
4004,320310026124004,34
4023,320310026124023,22
2010,320310024062010,76
2013,320310024062013,69
2016,320310024062016,51
2019,320310024062019,48
3011,320310024063011,72
1023,320310025001023,4
1000,320310035041000,93
1357,320310035011357,0
1373,320310035011373,0
1437,320310035011437,0
1480,320310035011480,0
1608,320310035011608,0
1206,320310035011206,0
1199,320310035011199,0
1981,320310035011981,0
1304,320310035011304,0
1305,320310035011305,0
1306,320310035011306,0
1252,320310035011252,0
1254,320310035011254,0
2022,320310023022022,2
2164,320310023022164,0
3025,320310026193025,0
1381,320310035011381,0
1542,320310035011542,0
1853,320310035011853,0
1155,320310035011155,0
1215,320310035011215,0
1773,320310035011773,0
1778,320310035011778,0
1804,320310035011804,0
1803,320310035011803,0
1286,320310035011286,0
1855,320310035011855,0
1231,320310035011231,0
1237,320310035011237,0
1317,320310035011317,0
2041,320310035012041,0
1279,320310035011279,0
1904,320310035011904,0
1902,320310035011902,0
1910,320310035011910,0
1424,320310035011424,0
1102,320310035011102,0
2000,320310035102000,79
1524,320310035011524,0
1545,320310035011545,0
1571,320310035011571,0
1004,320310035071004,63
1560,320310035011560,2
1851,320310035011851,0
1308,320310035011308,0
1025,320310035031025,11
3000,320310035113000,358
1004,320310026101004,0
3007,320310026183007,0
2013,320310023012013,0
3041,320310023013041,30
2134,320310023022134,2
2222,320310023022222,0
2228,320310023022228,0
2011,320310022092011,0
1011,320310022091011,5
1032,320310022091032,144
2014,320310010102014,40
2025,320310010102025,0
3003,320310026173003,0
3010,320310023013010,0
2003,320310024122003,0
1033,320310024091033,65
2008,320310025002008,60
1089,320310023021089,0
2042,320310012012042,2
2040,320310022092040,0
2012,320310035072012,164
1014,320310035151014,75
3318,320310035013318,0
3184,320310035013184,0
2007,320310026172007,0
2015,320310035032015,106
4051,320310035154051,0
2014,320310035152014,0
1267,320319402001267,0
1375,320319402001375,8
2032,320310026122032,0
2034,320310026122034,0
2028,320310026182028,0
1015,320310026111015,0
2013,320310035042013,49
2009,320310035042009,207
2007,320310035042007,50
1729,320310035011729,0
1694,320310035011694,0
1670,320310035011670,0
1657,320310035011657,0
1516,320310035011516,7
2257,320310023022257,0
3113,320310031013113,0
2012,320310031092012,1
1015,320310035131015,32
1021,320310035041021,92
1019,320310035041019,78
2016,320310023012016,0
4011,320310010134011,38
2016,320310022072016,5
1018,320310035131018,36
2022,320310035122022,57
2014,320310035072014,293
3222,320310035013222,0
3349,320310035013349,0
1019,320310026131019,0
1012,320310035041012,110
4020,320310010134020,0
1003,320310024091003,32
1009,320310031091009,102
1009,320310035101009,94
1010,320310035101010,45
4000,320310026124000,138
2018,320310022072018,12
1027,320310022061027,22
1020,320310022061020,73
2007,320310012012007,0
1008,320310031091008,85
3007,320310035043007,88
3003,320310035043003,72
2034,320310022062034,20
2033,320310022062033,58
1046,320310026191046,0
3016,320310026173016,76
3000,320310026173000,47
1017,320310035121017,172
2020,320310026102020,0
1004,320310026031004,38
2256,320310035012256,0
3025,320310023013025,79
1006,320310024091006,104
3123,320310031013123,0
1008,320310028011008,0
1416,320319402001416,0
3114,320310035013114,0
3004,320310026193004,0
3018,320310026193018,0
2044,320310026192044,0
2030,320310026152030,0
5040,320310026185040,11
3033,320310031013033,0
1013,320310035101013,58
1001,320310035101001,64
1005,320310026151005,48
2009,320310026112009,0
1014,320310028011014,84
2018,320310035102018,0
1013,320310035081013,0
4003,320310019024003,4
2009,320310022092009,74
4010,320310035154010,2
3011,320310026133011,0
1026,320310035151026,0
2035,320310035152035,21
2016,320310035152016,17
2050,320310022062050,4
1007,320310031011007,311
2028,320310022092028,91
1016,320310022091016,0
4020,320310023014020,0
4026,320310023014026,84
4013,320310023014013,0
2019,320310035092019,74
2001,320310035132001,397
1020,320310035131020,0
1019,320310024091019,93
1001,320310024091001,86
3013,320310023013013,132
4039,320310023014039,2
3011,320310035093011,0
2017,320310033072017,0
2009,320310025002009,6
1009,320310024091009,0
1012,320310024091012,25
1016,320310022061016,56
1024,320310022061024,57
3014,320310004003014,13
2035,320310010132035,9
1006,320310027061006,43
3036,320310023013036,9
3003,320310032023003,13
2012,320310035102012,0
2026,320310010142026,49
2016,320310035082016,9
1010,320310026111010,0
2014,320310035102014,128
1017,320310022101017,0
1015,320310028011015,6
2001,320310031092001,0
1016,320310035081016,0
1012,320310035091012,274
2025,320310022062025,74
1029,320310035081029,0
1002,320310032031002,0
2032,320310010102032,0
2024,320310010102024,0
2021,320310010102021,13
1045,320310022081045,0
1005,320310022081005,0
1019,320310022081019,0
1027,320310010121027,4
1012,320310010121012,0
1016,320310010121016,0
3032,320310011033032,0
1001,320310011031001,0
2007,320310011032007,24
2058,320310012012058,0
1019,320310035081019,269
4023,320310026194023,0
2007,320310026152007,7
1007,320310026111007,2
3003,320310026113003,63
3006,320310026113006,128
3007,320310026113007,116
3012,320310021043012,2
2012,320310024102012,0
2124,320310023022124,0
3042,320310023013042,0
2264,320310035012264,0
1059,320310026031059,0
2020,320310026122020,0
1017,320310021041017,0
1027,320310021031027,0
1024,320310021031024,0
3022,320310023013022,0
4033,320310023014033,22
1025,320310022091025,308
2205,320310023022205,0
1009,320310035041009,42
1029,320310011051029,0
4008,320310010134008,0
4006,320310010134006,0
1354,320319402001354,4
1376,320319402001376,15
1613,320310035011613,0
1015,320310032031015,0
2043,320310023022043,0
2027,320310032032027,8
1066,320310035011066,0
1003,320310035141003,53
1009,320310035141009,26
2179,320310023022179,0
3006,320310002023006,37
1004,320310021071004,0
2005,320310027052005,0
5000,320310026185000,0
1061,320310024091061,0
3047,320310033093047,0
2003,320310032022003,25
2036,320310033072036,0
2002,320310024122002,0
3001,320310023013001,0
3041,320310022073041,0
1009,320310010111009,54
5025,320310026185025,0
1008,320310023011008,0
1008,320310024091008,16
1018,320310010131018,0
3050,320310026173050,0
2033,320310026172033,0
2001,320310026172001,0
1014,320310024091014,21
3031,320310033093031,0
3030,320310033093030,0
2011,320310033092011,0
4010,320310010134010,37
1031,320310017021031,0
2010,320310027042010,806
1005,320310024121005,15
3027,320310019023027,0
3036,320310010133036,4
4016,320310026194016,0
4030,320310026194030,0
4032,320310026194032,0
3018,320310028013018,0
2002,320310010102002,0
2003,320310010102003,15
2000,320310024012000,0
1011,320310021041011,58
1003,320310028011003,0
1004,320310028011004,0
3034,320310035013034,0
2024,320310021032024,0
2110,320310035012110,0
1007,320310027041007,0
3046,320310035013046,0
3100,320310035013100,0
1024,320310022081024,0
3033,320310026173033,0
3018,320310027053018,0
3331,320310035013331,0
1143,320319402001143,0
1171,320319402001171,36
1175,320319402001175,0
1217,320319402001217,0
1097,320319402001097,0
4015,320310010154015,0
3001,320310011053001,0
1022,320310026131022,0
3037,320310026173037,0
1009,320310027031009,0
1005,320310027031005,0
1863,320310035011863,0
3003,320310011033003,0
4005,320310011034005,0
2002,320310026122002,0
1006,320310027031006,0
2015,320310035122015,0
1013,320310035111013,113
1030,320310011051030,0
1007,320310027071007,0
1034,320310026031034,0
4042,320310035154042,0
1050,320310035031050,3
2021,320310024122021,9
2035,320310026152035,0
1003,320310026141003,4
1036,320319803001036,0
1054,320310022101054,0
2039,320310012012039,0
1022,320310011031022,41
3008,320310032023008,8
1056,320310032031056,0
3045,320310022073045,0
1036,320310027051036,18
1040,320310027051040,11
1010,320310027051010,0
2010,320310027052010,0
2007,320310027052007,0
2048,320310012012048,0
1032,320310023021032,0
2025,320310032022025,7
2072,320310023022072,0
5018,320310032025018,36
1048,320310032031048,7
3011,320310028013011,0
1014,320310027071014,91
2034,320310027052034,2
1013,320310027071013,21
3001,320310035043001,0
1002,320310023021002,0
3015,320310035013015,0
1021,320310022101021,0
2005,320310010102005,0
1007,320310022081007,0
3047,320310010133047,0
1102,320319402001102,0
2108,320310035012108,0
2277,320310035012277,0
1015,320319802001015,0
1040,320310032031040,0
1005,320310032031005,2
2008,320310017022008,9
2026,320310033092026,6
4030,320310011034030,20
3056,320310022073056,0
4004,320310022124004,0
3058,320310022073058,0
2047,320310022062047,0
1022,320310024011022,0
2015,320310033072015,0
1025,320319402001025,0
1076,320319402001076,0
1005,320310035101005,0
2011,320310015012011,0
2064,320310010142064,0
2003,320310032042003,0
1000,320310035121000,204
1528,320310035011528,0
1011,320319802001011,0
3234,320310035013234,0
0010,320319900000010,0
1047,320310024091047,0
1042,320310027051042,0
3008,320310027053008,13
2029,320310023022029,0
2009,320310021032009,0
1032,320310013001032,0
1037,320310022101037,0
3028,320310022073028,0
5012,320310032025012,0
2048,320310010102048,0
1025,320310010101025,66
2031,320310032022031,0
2032,320310032022032,2
1018,320310010101018,0
4003,320310007004003,0
2012,320310035152012,0
2028,320310026172028,0
2000,320310035042000,0
1134,320319402001134,0
4010,320310033094010,21
1032,320310035031032,369
2207,320310035012207,0
1017,320310035031017,5
2050,320310031012050,0
2003,320310015022003,29
2005,320310015022005,455
2016,320310017012016,43
2014,320310017012014,0
2002,320310018012002,146
3007,320310018013007,158
3004,320310018013004,131
2008,320310018012008,52
2009,320310018012009,43
1038,320310001021038,51
1039,320310001021039,0
1043,320310001021043,0
1015,320310002021015,18
1020,320310001021020,77
1002,320310029021002,122
1008,320310029021008,81
1020,320310029011020,72
2002,320310029022002,71
1025,320310035081025,0
1001,320310031051001,0
2011,320310021032011,0
3278,320310035013278,0
4005,320310029024005,96
4011,320310029024011,116
2015,320310029012015,89
4003,320310029024003,66
3007,320310031063007,87
4005,320310030004005,78
3024,320310035113024,11
4026,320310035154026,1
3033,320310035013033,201
2001,320310035152001,5
3042,320310033093042,0
3011,320310035103011,38
2042,320310031012042,0
3118,320310031013118,0
3161,320310035013161,0
1000,320319800001000,95
3006,320310021043006,66
1022,320319800001022,0
4001,320310022124001,0
3000,320310022123000,125
